x,y,measured,cost,technique,date_requested,date_measured,name
0.44542136436608576,0.5534848627063602,false,NaN,initialization,2019-08-21T18:27:55.275,2019-08-21T18:27:55.275,"mu:0.5,sig:0.08"
0.45859460686867104,0.5195117609764366,false,NaN,initialization,2019-08-21T18:27:55.275,2019-08-21T18:27:55.275,"mu:0.5,sig:0.08"
0.5381549436763734,0.2853635036281783,false,NaN,initialization,2019-08-21T18:27:55.275,2019-08-21T18:27:55.275,"mu:0.5,sig:0.08"
0.4964562770555137,0.5991723566548403,false,NaN,initialization,2019-08-21T18:27:55.275,2019-08-21T18:27:55.275,"mu:0.5,sig:0.08"
0.5635416932802696,0.4350695750198994,false,NaN,initialization,2019-08-21T18:27:55.275,2019-08-21T18:27:55.275,"mu:0.5,sig:0.08"
0.5732307097710275,0.49598915288997936,false,NaN,initialization,2019-08-21T18:27:55.275,2019-08-21T18:27:55.275,"mu:0.5,sig:0.08"
0.5436971947704443,0.49155860475738594,false,NaN,initialization,2019-08-21T18:27:55.275,2019-08-21T18:27:55.275,"mu:0.5,sig:0.08"
0.45685243569946987,0.41155089451554383,false,NaN,initialization,2019-08-21T18:27:55.275,2019-08-21T18:27:55.275,"mu:0.5,sig:0.08"
0.5659861261195986,0.430095188817011,false,NaN,initialization,2019-08-21T18:27:55.275,2019-08-21T18:27:55.275,"mu:0.5,sig:0.08"
0.5003235418149373,0.3297348276845676,false,NaN,initialization,2019-08-21T18:27:55.275,2019-08-21T18:27:55.275,"mu:0.5,sig:0.08"
0.41340579703785374,0.36723783028987356,false,NaN,initialization,2019-08-21T18:27:55.275,2019-08-21T18:27:55.275,"mu:0.5,sig:0.08"
0.41475069262417497,0.426522489720191,false,NaN,initialization,2019-08-21T18:27:55.275,2019-08-21T18:27:55.275,"mu:0.5,sig:0.08"
0.6114975480942729,0.49145044447172825,false,NaN,initialization,2019-08-21T18:27:55.275,2019-08-21T18:27:55.275,"mu:0.5,sig:0.08"
0.6824200302845389,0.531712547235974,false,NaN,initialization,2019-08-21T18:27:55.275,2019-08-21T18:27:55.275,"mu:0.5,sig:0.08"
0.47501771639951607,0.6281555748447285,false,NaN,initialization,2019-08-21T18:27:55.275,2019-08-21T18:27:55.275,"mu:0.5,sig:0.08"
0.44163426096138003,0.6054551243430307,false,NaN,initialization,2019-08-21T18:27:55.275,2019-08-21T18:27:55.275,"mu:0.5,sig:0.08"
0.5548659558809357,0.3581556477465246,false,NaN,initialization,2019-08-21T18:27:55.275,2019-08-21T18:27:55.275,"mu:0.5,sig:0.08"
0.5849779739262927,0.378178482848325,false,NaN,initialization,2019-08-21T18:27:55.275,2019-08-21T18:27:55.275,"mu:0.5,sig:0.08"
0.48405004292784143,0.5169945219685249,false,NaN,initialization,2019-08-21T18:27:55.275,2019-08-21T18:27:55.275,"mu:0.5,sig:0.08"
0.5228855149054158,0.5401006321447528,false,NaN,initialization,2019-08-21T18:27:55.275,2019-08-21T18:27:55.275,"mu:0.5,sig:0.08"
0.6683382722615354,0.415331241468375,false,NaN,initialization,2019-08-21T18:27:55.275,2019-08-21T18:27:55.275,"mu:0.5,sig:0.08"
0.4274935131051103,0.5048693749472272,false,NaN,initialization,2019-08-21T18:27:55.275,2019-08-21T18:27:55.275,"mu:0.5,sig:0.08"
0.5462403167659776,0.44939682083163407,false,NaN,initialization,2019-08-21T18:27:55.275,2019-08-21T18:27:55.275,"mu:0.5,sig:0.08"
0.5655578605063879,0.36865789956023354,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.4317606338632568,0.5456848408646467,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.6513074381146989,0.49533954475777997,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.5839845125799418,0.5225078745190519,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.4369846136717964,0.4593870014427445,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.42169894918859324,0.4702199367511841,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.3661732235477819,0.4239602439787078,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.6036771001534493,0.48574859276027893,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.5092935641068372,0.508148029317627,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.5522493180320801,0.6828766263973013,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.40727150645682836,0.5362962544612362,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.5137009845114927,0.45850795585566084,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.5453454541221228,0.5661087593610956,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.54988506162708,0.45335492414334566,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.4594487569765727,0.5334052827392184,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.5135295485582151,0.5439470609867454,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.4566465075212851,0.44507116193959767,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.6607401694315782,0.5904792242365992,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.43325436725204175,0.5055994136083943,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.6197890084952737,0.6343926169940786,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.5273239322156444,0.6986876912140723,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.5170756805208748,0.4425288099713804,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.552788467040884,0.46273257576944316,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.6972281521416731,0.4583083931331494,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.3553082870447696,0.520213658336255,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.5198955429211726,0.45412230697779704,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.5446348938523106,0.46669798467696705,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.41693599616478977,0.516667879014371,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.5851559182654362,0.5608891116833497,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.4134278465827411,0.5882580469094364,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.5223632446548718,0.547953585043314,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.5806988646888233,0.5965193918279995,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.42240577746224084,0.56882825606363,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.3435002721050782,0.6699796226731523,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.616809636007151,0.46155280372959134,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.6617365274014841,0.5330636167964312,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.5030173866244156,0.4424510176106278,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.613870527471815,0.5883456901879055,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.4611184725921272,0.4754681028857525,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.5668341439242189,0.5620506312283641,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.32869214523130214,0.5771678396094261,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.47501700001504016,0.6005728886283075,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.46477437476571887,0.5456440954656079,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.502030160978531,0.45581016345703007,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.6637879302345835,0.4884871700130308,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.5081752678222965,0.5658802343275238,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.552366090933144,0.6107006440392226,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.4832011917266215,0.36446507713273046,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.48654087048719236,0.5356654940208598,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.422357319740583,0.5590570455062308,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.42525193207147527,0.4434026077040171,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.46330367072183054,0.4571109476621516,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.4060266715035098,0.4598348126088203,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.46726485948657936,0.565603614401621,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.4386797381330364,0.5129326337698569,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.6316322281127418,0.36672116398429944,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.5026798868307618,0.6223588908883172,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.5158357678340579,0.44315226294758875,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.48119176530902874,0.3734573864896136,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.606503094719251,0.5076529981465374,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.347320514829518,0.47768222852678205,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.4697908530676561,0.4512019388321495,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.4101747829948569,0.5416395849740683,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.47005589234960354,0.6075428614059087,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.540746794986163,0.3934531217730287,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.5604802702942043,0.4199445131048507,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.494126200825426,0.4430516833418344,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.5430673298652481,0.6130605990495053,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.5297640657580627,0.4414282712736747,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.540429282301108,0.6676264275695425,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.44510171618232236,0.5703115861205119,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.42751716309689786,0.48595647772139944,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.5658087189404165,0.5569701011886227,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.5021123040298392,0.4073934892726624,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.50430770480955,0.5389840106083186,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.7396972008116526,0.5732331096824953,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.3692228961752505,0.6174770454892117,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.5738373789971712,0.4886443729479096,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.6820630079727283,0.553739082721531,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.40326509626148777,0.4575236963364022,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.4721096122589133,0.4446825249183641,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.40759822748909846,0.5302660926781501,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.3555019767523659,0.5630136711841166,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.6049836935974207,0.5186916269067947,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.3610071164488676,0.3692086496314442,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.4102636300114737,0.3009803536629982,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.44491944003085104,0.5459121236331146,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.45422369231039633,0.6106758288410238,false,NaN,initialization,2019-08-21T18:27:55.276,2019-08-21T18:27:55.276,"mu:0.5,sig:0.08"
0.5930121465538148,0.3582676719186499,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.5363845238274821,0.5066891837331247,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.616173267448158,0.404359901473251,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.590054260210783,0.6164999624921276,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.6587167538613627,0.34935726592554395,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.5646571638916603,0.3868834593931363,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.601145321041219,0.4195625753443277,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.49300619501509857,0.5229565376178938,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.46213368736032073,0.43808024530529266,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.5393182984958906,0.4301071669879999,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.443665127360786,0.45044351801493915,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.5343468677499973,0.44483824106566067,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.446178516960526,0.4456567290807153,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.4405280224742749,0.41295388247760395,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.47716130965634007,0.5941172717489085,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.47929661407857993,0.457760427680144,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.45440575848468007,0.5078239011419059,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.3941225069792763,0.4999042081273358,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.539922953751415,0.4510295417200344,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.5191654436403157,0.5225224531623981,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.38025204852702177,0.6715101141444505,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.5093693425362612,0.4421599767850004,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.4880821213823987,0.49985148821805125,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.4857796886334571,0.5260223395032336,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.47118347226609647,0.4880818612706273,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.5233877875332286,0.560688218693932,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.4795914611129869,0.41279433589041487,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.4519993232397214,0.4338483766166108,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.5717908172073981,0.6591330408866953,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.3957580729533787,0.5864811771754629,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.4950781561008529,0.49980186659209797,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.49704702088243713,0.5588264386585993,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.5571983158993439,0.5823092205603857,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.3998278157682972,0.45158730379035444,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.6056601959615224,0.5505123892428379,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.4439917235820654,0.6038767555067199,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.6206920191510967,0.5139011254432457,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.5916598719582822,0.5283966529588943,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.6091771826022969,0.3106850147043033,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.44140909744105555,0.46761776400884564,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.48190716212900303,0.48101328035546087,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.5356274107350769,0.5756617596858729,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.5197221087827012,0.4830733728528708,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.36029967708336963,0.46486432901541347,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.6930416755619468,0.5517959182688535,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.5301562166607335,0.6139699551079336,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.5219346633701306,0.5392870237843306,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.4615884042546455,0.5996108204532201,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.5030749132703544,0.5171299783565413,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.42758406342104877,0.5294580188208303,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.5230186187583488,0.5370741381672892,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.5601894437818595,0.4132239119060789,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.5812090847063909,0.560621398186343,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.49219014608132816,0.5276519164573718,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.5497964023132669,0.45449882610493036,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.4194343890812103,0.4864297577215838,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
0.5704975852291677,0.547576794955487,false,NaN,initialization,2019-08-21T18:27:55.277,2019-08-21T18:27:55.277,"mu:0.5,sig:0.08"
